NOME_SALA;REGISTRO_SALA;CNPJ_SALA;SITUACAO_SALA;DATA_SITUACAO_SALA;DATA_INICIO_FUNCIONAMENTO_SALA;ASSENTOS_SALA;ASSENTOS_CADEIRANTES;ASSENTOS_MOBILIDADE_REDUZIDA;ASSENTOS_OBESIDADE;ACESSO_ASSENTOS_COM_RAMPA;ACESSO_SALA_COM_RAMPA;BANHEIROS_ACESSIVEIS;NOME_COMPLEXO;REGISTRO_COMPLEXO;SITUACAO_COMPLEXO;DATA_SITUACAO_COMPLEXO;PAGINA_ELETRONICA_COMPLEXO;ENDERECO_COMPLEXO;NUMERO_ENDERECO_COMPLEXO;COMPLEMENTO_COMPLEXO;BAIRRO_COMPLEXO;MUNICIPIO_COMPLEXO;CEP_COMPLEXO;UF_COMPLEXO;COMPLEXO_ITINERANTE;OPERACAO_USUAL;NOME_EXIBIDOR;REGISTRO_EXIBIDOR;CNPJ_EXIBIDOR;SITUACAO_EXIBIDOR;NOME_GRUPO_EXIBIDOR
GUION CENTER SALA 03;5000984.0;07.111.691/0001-40;FECHADO;2021-09-10;2004-11-01;73.0;14.0;14.0;2.0;SIM;NÃO;SIM;GUION CENTER CINEMAS;6683;FECHADO;2021-09-10;HTTP://;RUA GEN. LIMA E SILVA, ;776.0;LOJA 11;CIDADE BAIXA;PORTO ALEGRE;09005-010;RS;NÃO;COMERCIAL;CINEMATOGRÁFICA YUJIMARS LTDA.;3072;07.111.691/0001-40;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
HELISUL FOZ;5005793.0;75.543.611/0001-85;FECHADO TEMPORARIAMENTE;2017-07-01;2017-06-30;48.0;1.0;1.0;1.0;SIM;NÃO;SIM;HELISUL FOZ;36427;FECHADO TEMPORARIAMENTE;2017-07-01;www.helisul.com;Avenida das Cataratas;11130.0;Gleba I;Vila Yolanda;FOZ DO IGUAÇU;85853-000;PR;NÃO;NÃO COMERCIAL;HELISUL TAXI AEREO LTDA;36426;75.543.611/0001-85;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
IBICINEMAS - SALA 01;5003152.0;10.376.409/0001-60;EM FUNCIONAMENTO;2023-12-14;2009-09-05;156.0;2.0;2.0;0.0;NÃO;NÃO;SIM;IBI CINEMAS;19501;EM FUNCIONAMENTO;2021-11-03;0;AV JOSE CORREA MACHADO;1079.0;0;IBITURUNA;MONTES CLAROS;39401-832;MG;NÃO;COMERCIAL;IBITURUNA CINEMAS LTDA;19500;10.376.409/0001-60;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
IBICINEMAS - SALA 02;5003153.0;10.376.409/0001-60;EM FUNCIONAMENTO;2022-01-06;2009-09-05;144.0;2.0;2.0;0.0;NÃO;NÃO;SIM;IBI CINEMAS;19501;EM FUNCIONAMENTO;2021-11-03;0;AV JOSE CORREA MACHADO;1079.0;0;IBITURUNA;MONTES CLAROS;39401-832;MG;NÃO;COMERCIAL;IBITURUNA CINEMAS LTDA;19500;10.376.409/0001-60;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
IBICINEMAS - SALA 03;5003151.0;10.376.409/0001-60;EM FUNCIONAMENTO;2021-11-03;2009-09-05;144.0;2.0;2.0;0.0;NÃO;NÃO;SIM;IBI CINEMAS;19501;EM FUNCIONAMENTO;2021-11-03;0;AV JOSE CORREA MACHADO;1079.0;0;IBITURUNA;MONTES CLAROS;39401-832;MG;NÃO;COMERCIAL;IBITURUNA CINEMAS LTDA;19500;10.376.409/0001-60;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
IBICINEMAS - SALA 04;5003150.0;10.376.409/0001-60;EM FUNCIONAMENTO;2021-11-11;2009-09-05;156.0;2.0;2.0;0.0;NÃO;NÃO;SIM;IBI CINEMAS;19501;EM FUNCIONAMENTO;2021-11-03;0;AV JOSE CORREA MACHADO;1079.0;0;IBITURUNA;MONTES CLAROS;39401-832;MG;NÃO;COMERCIAL;IBITURUNA CINEMAS LTDA;19500;10.376.409/0001-60;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
SALA BIEZUS;5003643.0;14.792.271/0001-31;FECHADO;2013-03-01;2013-03-01;60.0;2.0;2.0;1.0;SIM;NÃO;SIM;IGUASSU SKYRIDE;22959;FECHADO;2013-03-01;www.iguassuskyride.com.br;Rodovia das Cataratas ;71.0;KM 17;Nucleo São João;FOZ DO IGUAÇU;85853-000;PR;NÃO;COMERCIAL;HELIFALLS ENTRETENIMENTOS LTDA;22958;14.792.271/0001-31;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE DRIVE-IN ILHA AUTO CINE;5002225.0;42.425.462/0001-09;FECHADO;2007-12-01;1975-07-07;0.0;0.0;0.0;0.0;NÃO;NÃO;NÃO;ILHA AUTO CINE COMÉRCIO E DIVERSÃO LTDA.;6727;FECHADO;2007-01-01;HTTP://;PRAIA DE SÃO BENTO;0.0;S/N;GALEÃO-ILHA DO GOVERNADOR;RIO DE JANEIRO;21941-290;RJ;NÃO;COMERCIAL;ILHA AUTO CINE COMÉRCIO E DIVERSÃO LTDA.;5634;42.425.462/0001-09;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
IMAX PALLADIUM;5002908.0;10.870.817/0001-74;EM FUNCIONAMENTO;2021-02-01;2009-07-28;347.0;7.0;7.0;0.0;SIM;NÃO;SIM;IMAX PALLADIUM;17556;EM FUNCIONAMENTO;2021-02-01;www.imaxpalladium.com.br;AV. PRESIDENTE KENNEDY N° 4121;4121.0;LJ 3001 L3;PORTÃO;CURITIBA;80610-905;PR;NÃO;COMERCIAL;CINE PALLADIUM LTDA;17555;10.870.817/0001-74;REGULAR;UCI
IMPERACINE TIMBIRA 04;5003333.0;13.068.643/0001-19;FECHADO;2014-06-11;1996-10-26;125.0;4.0;0.0;4.0;SIM;NÃO;SIM;IMPERACINE;19979;FECHADO;2014-06-11;0;RUA PIAUÍ;580.0;LOJA 05 ;CENTRO;IMPERATRIZ;65901-600;MA;NÃO;COMERCIAL;CINE IMPERARIZ CINEMATOGRAFIA LTDA;19978;13.068.643/0001-19;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
IMPERACINE TOCANTINS 01;5003408.0;13.068.643/0001-19;FECHADO;2014-06-11;2011-11-19;100.0;4.0;0.0;4.0;SIM;NÃO;SIM;IMPERACINE;19979;FECHADO;2014-06-11;0;RUA PIAUÍ;580.0;LOJA 05 ;CENTRO;IMPERATRIZ;65901-600;MA;NÃO;COMERCIAL;CINE IMPERARIZ CINEMATOGRAFIA LTDA;19978;13.068.643/0001-19;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
IMPERACINE TOCANTINS 02;5003409.0;13.068.643/0001-19;FECHADO;2014-06-11;2011-11-19;110.0;4.0;0.0;4.0;SIM;NÃO;SIM;IMPERACINE;19979;FECHADO;2014-06-11;0;RUA PIAUÍ;580.0;LOJA 05 ;CENTRO;IMPERATRIZ;65901-600;MA;NÃO;COMERCIAL;CINE IMPERARIZ CINEMATOGRAFIA LTDA;19978;13.068.643/0001-19;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
IMPERACINE TOCANTINS 03;5003410.0;13.068.643/0001-19;FECHADO;2014-06-11;2011-11-19;150.0;4.0;0.0;4.0;SIM;NÃO;SIM;IMPERACINE;19979;FECHADO;2014-06-11;0;RUA PIAUÍ;580.0;LOJA 05 ;CENTRO;IMPERATRIZ;65901-600;MA;NÃO;COMERCIAL;CINE IMPERARIZ CINEMATOGRAFIA LTDA;19978;13.068.643/0001-19;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
CINEMAXX PARACAMBI;5003038.0;12.983.519/0001-16;FECHADO;2021-07-14;2011-01-21;272.0;2.0;2.0;2.0;SIM;NÃO;SIM;IMPERIAL PARACAMBI;18716;FECHADO;2021-07-14;0;RUA DOMINIQUE LEWEL ;30.0;LOJA;CENTRO;PARACAMBI;26600-000;RJ;NÃO;COMERCIAL;MP CINEMAS EIRELI;18569;12.983.519/0001-16;REGULAR;CINEMAXX
IMS POÇOS;5007096.0;58.397.563/0002-26;EM FUNCIONAMENTO;2024-01-13;2024-01-13;85.0;2.0;2.0;2.0;NÃO;SIM;NÃO;IMS POÇOS;57167;EM FUNCIONAMENTO;2024-01-13;www.ims.com.br;Rua Teresópolis;90.0;0;Jardim dos Estados;POÇOS DE CALDAS;37701-058;MG;NÃO;COMERCIAL;INSTITUTO MOREIRA SALLES;860;58.397.563/0001-45;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
CINEMA ARMAZÉM DIGITAL;5001055.0;02.750.969/0001-05;FECHADO;2015-12-31;1998-09-14;99.0;0.0;0.0;0.0;NÃO;NÃO;NÃO;INFOCLICK EMPREENDIMENTOS LTDA;6601;FECHADO;2015-12-31;HTTP://;RUA GENERAL SEVERIANO, 97 ;0.0;LOJA 108;BOTAFOGO;RIO DE JANEIRO;22290-040;RJ;NÃO;COMERCIAL;INFOCLICK EMPREENDIMENTOS LTDA;2049;02.750.969/0001-05;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
